time (s),T1 (K),P1 (Bar),V1 (m3)
1.037999999999951,1909.9005444173595,193387.34434897054,1.0
1.038399999999951,1909.4277166836605,193339.29008891765,1.0
1.0387999999999509,1908.955073339644,193291.25511232004,1.0
1.0391999999999508,1908.482614439899,193243.2394227244,1.0
1.0395999999999508,1908.0103400389626,193195.243023675,1.0
1.0399999999999507,1907.5382501910797,193147.26591869257,1.0
1.0403999999999507,1907.0663449502,193099.308111274,1.0
1.0407999999999507,1906.5946243702015,193051.3696049071,1.0
1.0411999999999506,1906.1230885044142,193003.45040303917,1.0
1.0415999999999506,1905.6517374059154,192955.55050909668,1.0
1.0419999999999505,1905.1805711275235,192907.6699264847,1.0
1.0423999999999505,1904.7095897217669,192859.80865858466,1.0
1.0427999999999504,1904.2387932408826,192811.9667087543,1.0
1.0431999999999504,1903.7681817348039,192764.14408014048,1.0
1.0435999999999503,1903.2977552555633,192716.34077608903,1.0
1.0439999999999503,1902.8275138544195,192668.55679987723,1.0
1.0443999999999503,1902.3574575820585,192620.79215473233,1.0
1.0447999999999502,1901.8875864888485,192573.04684385582,1.0
1.0451999999999502,1901.4179006248282,192525.32087042168,1.0
1.0455999999999501,1900.948400040898,192477.6142376859,1.0
1.04599999999995,1900.4790847861939,192429.92694874585,1.0
1.04639999999995,1900.009954909858,192382.2590067023,1.0
1.04679999999995,1899.5410104608507,192334.61041464252,1.0
1.04719999999995,1899.0722514878266,192286.9811756284,1.0
1.04759999999995,1898.6036780391382,192239.3712926975,1.0
1.0479999999999499,1898.1352901637636,192191.7807689397,1.0
1.0483999999999498,1897.6670879092144,192144.2096073232,1.0
1.0487999999999498,1897.199071322995,192096.65781081555,1.0
1.0491999999999497,1896.7312404524007,192049.12538236787,1.0
1.0495999999999497,1896.26359534444,192001.61232490736,1.0
1.0499999999999496,1895.7961360458248,191954.1186413368,1.0
1.0503999999999496,1895.3288626018932,191906.64433443162,1.0
1.0507999999999496,1894.8617750587582,191859.1894070452,1.0
1.0511999999999495,1894.3948734619576,191811.75386197996,1.0
1.0515999999999495,1893.9281578566083,191764.33770200185,1.0
1.0519999999999494,1893.461628288248,191716.9409299235,1.0
1.0523999999999494,1892.9952848013454,191669.56354845688,1.0
1.0527999999999493,1892.5291274401934,191622.20556030146,1.0
1.0531999999999493,1892.0631562488397,191574.86696813765,1.0
1.0535999999999492,1891.5973712714983,191527.5477746631,1.0
1.0539999999999492,1891.1317725516387,191480.2479825107,1.0
1.0543999999999492,1890.6663601325124,191432.9675942959,1.0
1.0547999999999491,1890.2011340571273,191385.7066126144,1.0
1.055199999999949,1889.7360943675014,191338.46503996788,1.0
1.055599999999949,1889.2712411057212,191291.24287886987,1.0
1.055999999999949,1888.8065743136049,191244.0401318118,1.0
1.056399999999949,1888.342094033822,191196.85680136865,1.0
1.056799999999949,1887.877800307629,191149.69288998423,1.0
1.0571999999999488,1887.4136931764156,191102.54840012066,1.0
1.0575999999999488,1886.9497726813222,191055.4233342266,1.0
1.0579999999999488,1886.4860388625416,191008.31769466138,1.0
1.0583999999999487,1886.0224917586681,190961.2314836387,1.0
1.0587999999999487,1885.5591314087333,190914.16470340532,1.0
1.0591999999999486,1885.0959578524728,190867.11735625548,1.0
1.0595999999999486,1884.632971134611,190820.0894449898,1.0
1.0599999999999485,1884.170171290232,190773.080971538,1.0
1.0603999999999485,1883.7075583552567,190726.09193787104,1.0
1.0607999999999485,1883.245132371023,190679.12234643626,1.0
1.0611999999999484,1882.7828933760147,190632.17219947046,1.0
1.0615999999999484,1882.320841407092,190585.24149904496,1.0
1.0619999999999483,1881.8589765018992,190538.33024730394,1.0
1.0623999999999483,1881.3972986974645,190491.4384463422,1.0
1.0627999999999482,1880.93580803058,190444.56609823144,1.0
1.0631999999999482,1880.4745045378177,190397.71320502702,1.0
1.0635999999999481,1880.0133882555085,190350.87976876384,1.0
1.063999999999948,1879.552459219556,190304.06579144014,1.0
1.064399999999948,1879.0917174653173,190257.27127500676,1.0
1.064799999999948,1878.6311630286193,190210.49622145845,1.0
1.065199999999948,1878.1707959441096,190163.74063268592,1.0
1.065599999999948,1877.7106162469202,190117.00451062474,1.0
1.0659999999999479,1877.2506239712723,190070.28785713037,1.0
1.0663999999999478,1876.7908191513427,190023.59067405597,1.0
1.0667999999999478,1876.331201820885,189976.9129632182,1.0
1.0671999999999477,1875.8717720130317,189930.25472637956,1.0
1.0675999999999477,1875.4125297618993,189883.6159653928,1.0
1.0679999999999477,1874.9534751009148,189836.99668205023,1.0
1.0683999999999476,1874.4946080609143,189790.3968779125,1.0
1.0687999999999476,1874.0359286755538,189743.81655479604,1.0
1.0691999999999475,1873.5774369773217,189697.25571441345,1.0
1.0695999999999475,1873.1191329972376,189650.7143583466,1.0
1.0699999999999474,1872.661016766609,189604.19248820515,1.0
1.0703999999999474,1872.203088316922,189557.69010561626,1.0
1.0707999999999473,1871.7453476790436,189511.20721215307,1.0
1.0711999999999473,1871.2877948834628,189464.7438093561,1.0
1.0715999999999473,1870.8304299604756,189418.29989875032,1.0
1.0719999999999472,1870.3732529400313,189371.8754818308,1.0
1.0723999999999472,1869.91626385208,189325.47056009423,1.0
1.0727999999999471,1869.4594627259958,189279.08513498717,1.0
1.073199999999947,1869.0028495908512,189232.71920793058,1.0
1.073599999999947,1868.5464244754621,189186.37278032364,1.0
1.073999999999947,1868.0901874083374,189140.0458535396,1.0
1.074399999999947,1867.6341384178606,189093.73842894158,1.0
1.074799999999947,1867.1782775321303,189047.45050786858,1.0
1.0751999999999469,1866.7226047787003,189001.18209161237,1.0
1.0755999999999468,1866.26712018495,188954.9331814505,1.0
1.0759999999999468,1865.81182377797,188908.70377863589,1.0
1.0763999999999467,1865.3567155845753,188862.49388439802,1.0
1.0767999999999467,1864.9017956314572,188816.30349995577,1.0
1.0771999999999466,1864.447063944752,188770.13262648092,1.0
1.0775999999999466,1863.9925205504103,188723.98126512952,1.0
1.0779999999999466,1863.5381654740866,188677.84941703227,1.0
1.0783999999999465,1863.0839987411487,188631.73708329562,1.0
1.0787999999999465,1862.630020376709,188585.64426500344,1.0
1.0791999999999464,1862.1762304055508,188539.57096321246,1.0
1.0795999999999464,1861.7226288521679,188493.51717895444,1.0
1.0799999999999463,1861.2692157407728,188447.48291323733,1.0
1.0803999999999463,1860.815991095284,188401.46816704373,1.0
1.0807999999999462,1860.3629549394311,188355.47294134062,1.0
1.0811999999999462,1859.9101072966794,188309.49723707227,1.0
1.0815999999999462,1859.4574481900374,188263.54105514372,1.0
1.0819999999999461,1859.004977642311,188217.60439644288,1.0
1.082399999999946,1858.5526956760195,188171.68726183323,1.0
1.082799999999946,1858.100602313417,188125.78965215557,1.0
1.083199999999946,1857.6486975766643,188079.91156824338,1.0
1.083599999999946,1857.1969814873491,188034.05301088034,1.0
1.083999999999946,1856.7454540668894,187988.2139808359,1.0
1.0843999999999459,1856.2941153364195,187942.39447885548,1.0
1.0847999999999458,1855.8429653167948,187896.59450566044,1.0
1.0851999999999458,1855.39200402859,187850.81406194787,1.0
1.0855999999999457,1854.941231492096,187805.0531483908,1.0
1.0859999999999457,1854.490647727317,187759.31176563815,1.0
1.0863999999999456,1854.0402527539823,187713.58991431486,1.0
1.0867999999999456,1853.590046591532,187667.88759502128,1.0
1.0871999999999455,1853.1400292591577,187622.20480833633,1.0
1.0875999999999455,1852.6902007757828,187576.54155481598,1.0
1.0879999999999455,1852.2405611599902,187530.89783498723,1.0
1.0883999999999454,1851.7911104301081,187485.27364935513,1.0
1.0887999999999454,1851.341848604183,187439.66899840054,1.0
1.0891999999999453,1850.8927757000042,187394.08388258234,1.0
1.0895999999999453,1850.4438917353657,187348.5183023608,1.0
1.0899999999999452,1849.9951967273664,187302.97225813524,1.0
1.0903999999999452,1849.5466906929894,187257.44575029542,1.0
1.0907999999999451,1849.0983736489436,187211.9387792079,1.0
1.091199999999945,1848.6502456116598,187166.451345215,1.0
1.091599999999945,1848.20230659747,187120.9834486515,1.0
1.091999999999945,1847.7545566222752,187075.53508981445,1.0
1.092399999999945,1847.306995701687,187030.10626897606,1.0
1.092799999999945,1846.8596238510831,186984.6969863887,1.0
1.0931999999999449,1846.412441085572,186939.3072422816,1.0
1.0935999999999448,1845.9654474199763,186893.93703685925,1.0
1.0939999999999448,1845.518642868839,186848.58637030234,1.0
1.0943999999999448,1845.0720274464625,186803.25524277086,1.0
1.0947999999999447,1844.6256011668604,186757.94365439992,1.0
1.0951999999999447,1844.1793640437782,186712.6516053017,1.0
1.0955999999999446,1843.7333160906883,186667.37909556492,1.0
1.0959999999999446,1843.287457320816,186622.1261252565,1.0
1.0963999999999445,1842.8417877470795,186576.89269441768,1.0
1.0967999999999445,1842.3963073821374,186531.67880306693,1.0
1.0971999999999444,1841.9510162383783,186486.48445119985,1.0
1.0975999999999444,1841.5059143279161,186441.30963878793,1.0
1.0979999999999444,1841.0610016628605,186396.1543658028,1.0
1.0983999999999443,1840.6162782548342,186351.01863217386,1.0
1.0987999999999443,1840.1717441151343,186305.90243780255,1.0
1.0991999999999442,1839.7273992548644,186260.80578257356,1.0
1.0995999999999442,1839.2832436848646,186215.72866634894,1.0
1.0999999999999441,1838.8392774158476,186170.67108898028,1.0
1.100399999999944,1838.3955004583936,186125.63305030818,1.0
1.100799999999944,1837.9519128224617,186080.6145501184,1.0
1.101199999999944,1837.5085145179137,186035.6155881889,1.0
1.101599999999944,1837.0653055543594,185990.63616427616,1.0
1.101999999999944,1836.622285941142,185945.67627811336,1.0
1.1023999999999439,1836.179455687271,185900.73592940846,1.0
1.1027999999999438,1835.7368148016085,185855.81511785215,1.0
1.1031999999999438,1835.2943632927181,185810.91384311108,1.0
1.1035999999999437,1834.8521011689036,185766.03210482973,1.0
1.1039999999999437,1834.4100284382093,185721.16990263006,1.0
1.1043999999999436,1833.96814510824,185676.32723609352,1.0
1.1047999999999436,1833.5264511864716,185631.50410479255,1.0
1.1051999999999436,1833.084946680178,185586.70050828287,1.0
1.1055999999999435,1832.643631596312,185541.91644609175,1.0
1.1059999999999435,1832.2025059415605,185497.15191772341,1.0
1.1063999999999434,1831.7615697224994,185452.406922672,1.0
1.1067999999999434,1831.3208229456213,185407.68146042342,1.0
1.1071999999999433,1830.8802656167122,185362.97553040457,1.0
1.1075999999999433,1830.4398977415008,185318.28913203639,1.0
1.1079999999999433,1829.9997193254565,185273.6222647173,1.0
1.1083999999999432,1829.5597303738011,185228.97492782446,1.0
1.1087999999999432,1829.1199308923804,185184.34712079825,1.0
1.1091999999999431,1828.6803208856013,185139.73884294205,1.0
1.109599999999943,1828.240900358075,185095.1500935815,1.0
1.109999999999943,1827.801669314175,185050.58087202185,1.0
1.110399999999943,1827.3626277580347,185006.03117754773,1.0
1.110799999999943,1826.923775693353,184961.50100940737,1.0
1.111199999999943,1826.4851131236508,184916.99036683337,1.0
1.1115999999999429,1826.0466400522896,184872.4992490442,1.0
1.1119999999999428,1825.6083564823182,184828.0276552316,1.0
1.1123999999999428,1825.170262416039,184783.5755845117,1.0
1.1127999999999427,1824.7323578559901,184739.14303603268,1.0
1.1131999999999427,1824.294642804276,184694.73000890116,1.0
1.1135999999999426,1823.857117262982,184650.336502223,1.0
1.1139999999999426,1823.419781234817,184605.96251516268,1.0
1.1143999999999425,1822.9826347210278,184561.6080467511,1.0
1.1147999999999425,1822.5456777231,184517.27309604222,1.0
1.1151999999999425,1822.108910242534,184472.9576620973,1.0
1.1155999999999424,1821.6723322808452,184428.66174398473,1.0
1.1159999999999424,1821.2359438389453,184384.385340714,1.0
1.1163999999999423,1820.7997449159086,184340.12845112127,1.0
1.1167999999999423,1820.36373551179,184295.89107414137,1.0
1.1171999999999422,1819.9279156261152,184251.67320864854,1.0
1.1175999999999422,1819.4922852583322,184207.47485350803,1.0
1.1179999999999422,1819.0568444094877,184163.2960077531,1.0
1.118399999999942,1818.6215930793849,184119.1366703005,1.0
1.118799999999942,1818.1865312667535,184074.9968399841,1.0
1.119199999999942,1817.751658968855,184030.87651547967,1.0
1.119599999999942,1817.316976183573,183986.77569550724,1.0
1.119999999999942,1816.8824829113619,183942.69437903387,1.0
1.1203999999999419,1816.4481791519115,183898.63256499235,1.0
1.1207999999999418,1816.0140649000025,183854.59025186178,1.0
1.1211999999999418,1815.5801401511799,183810.5674381296,1.0
1.1215999999999418,1815.146404908165,183766.56412299047,1.0
1.1219999999999417,1814.712859168562,183722.58030520994,1.0
1.1223999999999417,1814.2795029209815,183678.61598264024,1.0
1.1227999999999416,1813.8463361706954,183634.6711547006,1.0
1.1231999999999416,1813.413358914467,183590.7458200815,1.0
1.1235999999999415,1812.9805711410297,183546.83997668006,1.0
1.1239999999999415,1812.5479728513526,183502.95362351774,1.0
1.1243999999999414,1812.1155640414186,183459.08675918565,1.0
1.1247999999999414,1811.6833447058784,183415.23938213955,1.0
1.1251999999999414,1811.2513148403912,183371.4114909328,1.0
1.1255999999999413,1810.8194744401046,183327.60308407145,1.0
1.1259999999999413,1810.3878234998972,183283.81416003857,1.0
1.1263999999999412,1809.9563620144215,183240.0447172976,1.0
1.1267999999999412,1809.5250899780276,183196.29475428528,1.0
1.1271999999999411,1809.0940073850722,183152.56426943984,1.0
1.127599999999941,1808.6631142301453,183108.85326122213,1.0
1.127999999999941,1808.2324105060623,183065.16172793187,1.0
1.128399999999941,1807.8018962074768,183021.48966803748,1.0
1.128799999999941,1807.3715713273698,182977.83707985596,1.0
1.129199999999941,1806.941435858654,182934.20396169872,1.0
1.1295999999999409,1806.511489795108,182890.5903119573,1.0
1.1299999999999408,1806.0817331281937,182846.99612881293,1.0
1.1303999999999408,1805.6521658514453,182803.42141063683,1.0
1.1307999999999407,1805.2227879568536,182759.86615566045,1.0
1.1311999999999407,1804.7935994361585,182716.33036209305,1.0
1.1315999999999407,1804.3646002820715,182672.8140282338,1.0
1.1319999999999406,1803.9357904850735,182629.3171521792,1.0
1.1323999999999406,1803.5071700375754,182585.8397322027,1.0
1.1327999999999405,1803.078738930398,182542.3817664336,1.0
1.1331999999999405,1802.6504971538448,182498.94325295519,1.0
1.1335999999999404,1802.2224446996304,182455.52418998023,1.0
1.1339999999999404,1801.794581558972,182412.12457567704,1.0
1.1343999999999403,1801.3669077227198,182368.7444081815,1.0
1.1347999999999403,1800.9394231793276,182325.3836854121,1.0
1.1351999999999403,1800.5121279195578,182282.0424054986,1.0
1.1355999999999402,1800.0850219330594,182238.72056647006,1.0
1.1359999999999402,1799.658105209348,182195.41816634376,1.0
1.1363999999999401,1799.2313777375314,182152.13520310115,1.0
1.13679999999994,1798.8048395065935,182108.87167471318,1.0
1.13719999999994,1798.378490505664,182065.62757916524,1.0
1.13759999999994,1797.9523307232325,182022.402914385,1.0
1.13799999999994,1797.5263601478157,181979.19767830352,1.0
1.13839999999994,1797.100578768159,181936.01186887437,1.0
1.1387999999999399,1796.674986572377,181892.84548399385,1.0
1.1391999999999398,1796.2495835485115,181849.69852155255,1.0
1.1395999999999398,1795.824369684217,181806.57097940636,1.0
1.1399999999999397,1795.3993449672141,181763.46285541856,1.0
1.1403999999999397,1794.9745093848069,181720.3741474149,1.0
1.1407999999999396,1794.5498629236329,181677.304853161,1.0
1.1411999999999396,1794.1254055706145,181634.25497044952,1.0
1.1415999999999396,1793.7011373123469,181591.2244970443,1.0
1.1419999999999395,1793.2770581354437,181548.21343071212,1.0
1.1423999999999395,1792.8531680259912,181505.22176917194,1.0
1.1427999999999394,1792.4294669701258,181462.2495101484,1.0
1.1431999999999394,1792.0059549541695,181419.29665138407,1.0
1.1435999999999393,1791.5826319638177,181376.36319056505,1.0
1.1439999999999393,1791.15949798466,181333.4491253687,1.0
1.1443999999999392,1790.7365530018858,181290.5544534362,1.0
1.1447999999999392,1790.3137970007851,181247.67917241922,1.0
1.1451999999999392,1789.8912299662238,181204.8232799314,1.0
1.1455999999999391,1789.468851882613,181161.98677354597,1.0
1.145999999999939,1789.0466627344556,181119.16965084523,1.0
1.146399999999939,1788.6246625060433,181076.371909393,1.0
1.146799999999939,1788.2028511816761,181033.5935467553,1.0
1.147199999999939,1787.7812287451516,180990.83456045252,1.0
1.147599999999939,1787.3597951803174,180948.09494801064,1.0
1.1479999999999388,1786.9385504710358,180905.37470695723,1.0
1.1483999999999388,1786.5174946007355,180862.67383478166,1.0
1.1487999999999388,1786.0966275526475,180819.99232895585,1.0
1.1491999999999387,1785.6759493096645,180777.33018692167,1.0
1.1495999999999387,1785.2554598547385,180734.68740612693,1.0
1.1499999999999386,1784.8351591704004,180692.06398398272,1.0
1.1503999999999386,1784.4150472388287,180649.45991786895,1.0
1.1507999999999385,1783.9951240422065,180606.87520516617,1.0
1.1511999999999385,1783.5753895625703,180564.30984324246,1.0
1.1515999999999385,1783.155843781887,180521.7638294603,1.0
1.1519999999999384,1782.7364866816922,180479.23716114392,1.0
1.1523999999999384,1782.3173182436394,180436.7298356281,1.0
1.1527999999999383,1781.8983384493706,180394.24185024665,1.0
1.1531999999999383,1781.4795472800924,180351.77320229562,1.0
1.1535999999999382,1781.0609447168365,180309.32388905575,1.0
1.1539999999999382,1780.6425307403902,180266.89390778675,1.0
1.1543999999999381,1780.2243053315492,180224.48325574896,1.0
1.154799999999938,1779.806268470445,180182.0919301451,1.0
1.155199999999938,1779.3884201368046,180139.71992814288,1.0
1.155599999999938,1778.9707603105612,180097.3672469278,1.0
1.155999999999938,1778.5532889716558,180055.03388368443,1.0
1.156399999999938,1778.1360060999696,180012.71983559124,1.0
1.1567999999999379,1777.718911674775,179970.4250997754,1.0
1.1571999999999378,1777.3020056757166,179928.14967339777,1.0
1.1575999999999378,1776.885288082392,179885.89355361564,1.0
1.1579999999999377,1776.468758873961,179843.65673754632,1.0
1.1583999999999377,1776.052418029062,179801.43922226413,1.0
1.1587999999999377,1775.6362655260905,179759.2410048226,1.0
1.1591999999999376,1775.220301343683,179717.0620822957,1.0
1.1595999999999376,1774.8045254597052,179674.90245168642,1.0
1.1599999999999375,1774.388937851496,179632.76210994818,1.0
1.1603999999999375,1773.9735384972187,179590.64105411226,1.0
1.1607999999999374,1773.5583273755649,179548.53928125786,1.0
1.1611999999999374,1773.1433044642808,179506.4567883799,1.0
1.1615999999999373,1772.7284697411376,179464.3935724795,1.0
1.1619999999999373,1772.3138231831942,179422.3496304932,1.0
1.1623999999999373,1771.8993647659856,179380.3249592233,1.0
1.1627999999999372,1771.4850944662696,179338.31955557803,1.0
1.1631999999999372,1771.0710122612993,179296.3334165019,1.0
1.1635999999999371,1770.6571181277436,179254.3665388953,1.0
1.163999999999937,1770.2434120435773,179212.418919778,1.0
1.164399999999937,1769.829893985303,179170.49055603714,1.0
1.164799999999937,1769.416563927466,179128.58144439396,1.0
1.165199999999937,1769.0034218458284,179086.69158167255,1.0
1.165599999999937,1768.5904677151389,179044.8209646005,1.0
1.1659999999999369,1768.177701510513,179002.96958994342,1.0
1.1663999999999368,1767.7651232095495,178961.13745468121,1.0
1.1667999999999368,1767.3527327878053,178919.32455561613,1.0
1.1671999999999367,1766.940530220244,178877.53088950785,1.0
1.1675999999999367,1766.528515482218,178835.75645314404,1.0
1.1679999999999366,1766.116688545987,178794.00124304264,1.0
1.1683999999999366,1765.7050493852591,178752.26525584958,1.0
1.1687999999999366,1765.293597976266,178710.54848841878,1.0
1.1691999999999365,1764.8823342938697,178668.8509374963,1.0
1.1695999999999365,1764.4712583125631,178627.172599797,1.0
1.1699999999999364,1764.0603700052204,178585.51347189306,1.0
1.1703999999999364,1763.6496693456322,178543.8735504342,1.0
1.1707999999999363,1763.2391563073747,178502.25283205186,1.0
1.1711999999999363,1762.8288308640017,178460.65131337565,1.0
1.1715999999999362,1762.4186929888056,178419.06899101374,1.0
1.1719999999999362,1762.0087426548841,178377.5058615575,1.0
1.1723999999999362,1761.5989798351957,178335.96192158508,1.0
1.1727999999999361,1761.1894045025253,178294.43716765963,1.0
1.173199999999936,1760.780016629527,178252.93159633284,1.0
1.173599999999936,1760.3708161886923,178211.4452041429,1.0
1.173999999999936,1759.961803152362,178169.9779876139,1.0
1.174399999999936,1759.5529774926772,178128.52994325414,1.0
1.174799999999936,1759.1443391816474,178087.10106755892,1.0
1.1751999999999359,1758.7358881911534,178045.69135701307,1.0
1.1755999999999358,1758.3276244929164,178004.3008080874,1.0
1.1759999999999358,1757.9195480584901,177962.9294172381,1.0
1.1763999999999357,1757.5116588592812,177921.57718090893,1.0
1.1767999999999357,1757.1039568665492,177880.24409553027,1.0
1.1771999999999356,1756.6964420513991,177838.93015751918,1.0
1.1775999999999356,1756.2891143847794,177797.6353632796,1.0
1.1779999999999355,1755.881973837489,177756.35970920222,1.0
1.1783999999999355,1755.475020380177,177715.10319166424,1.0
1.1787999999999355,1755.0682539833404,177673.86580702994,1.0
1.1791999999999354,1754.6616746172963,177632.64755164846,1.0
1.1795999999999354,1754.2552822522325,177591.44842185717,1.0
1.1799999999999353,1753.849076858182,177550.26841397982,1.0
1.1803999999999353,1753.4430584050192,177509.10752432677,1.0
1.1807999999999352,1753.0372268625604,177467.96574920308,1.0
1.1811999999999352,1752.6315822003658,177426.8430848917,1.0
1.1815999999999351,1752.2261243878788,177385.73952766514,1.0
1.181999999999935,1751.8208533944146,177344.65507378508,1.0
1.182399999999935,1751.4157691892476,177303.58971950953,1.0
1.182799999999935,1751.010871741367,177262.5434610716,1.0
1.183199999999935,1750.606161019669,177221.5162946964,1.0
1.183599999999935,1750.2016369928922,177180.5082165953,1.0
1.1839999999999349,1749.7972996296085,177139.51922296558,1.0
1.1843999999999348,1749.3931488982837,177098.5493099948,1.0
1.1847999999999348,1748.9891847672232,177057.5984738567,1.0
1.1851999999999348,1748.58540720455,177016.6667107092,1.0
1.1855999999999347,1748.1818161782248,176975.75401669624,1.0
1.1859999999999347,1747.7784116561113,176934.8603879532,1.0
1.1863999999999346,1747.3751936058975,176893.98582059998,1.0
1.1867999999999346,1746.9721619952484,176853.13031075467,1.0
1.1871999999999345,1746.569316791636,176812.2938545185,1.0
1.1875999999999345,1746.1666579623302,176771.47644797512,1.0
1.1879999999999344,1745.7641854744963,176730.67808719908,1.0
1.1883999999999344,1745.361899295323,176689.8987682672,1.0
1.1887999999999344,1744.9597993917357,176649.13848723323,1.0
1.1891999999999343,1744.557885730524,176608.39724013902,1.0
1.1895999999999343,1744.1561582783693,176567.67502301696,1.0
1.1899999999999342,1743.754617001595,176526.97183186925,1.0
1.1903999999999342,1743.353261866636,176486.2876627067,1.0
1.1907999999999341,1742.9520928397055,176445.62251152124,1.0
1.191199999999934,1742.5511098868553,176404.97637429085,1.0
1.191599999999934,1742.1503129738499,176364.34924696854,1.0
1.191999999999934,1741.749702066486,176323.74112550996,1.0
1.192399999999934,1741.3492771303452,176283.15200585208,1.0
1.192799999999934,1740.9490381310056,176242.58188393156,1.0
1.1931999999999339,1740.548985034244,176202.03075570194,1.0
1.1935999999999338,1740.149117805185,176161.49861706045,1.0
1.1939999999999338,1739.7494364090262,176120.9854639106,1.0
1.1943999999999337,1739.3499408108482,176080.491292146,1.0
1.1947999999999337,1738.9506309756111,176040.01609765002,1.0
1.1951999999999336,1738.5515068681502,175999.55987629475,1.0
1.1955999999999336,1738.152568453178,175959.12262394148,1.0
1.1959999999999336,1737.753815694865,175918.70433640495,1.0
1.1963999999999335,1737.3552485573193,175878.30500949424,1.0
1.1967999999999335,1736.956867004802,175837.92463903167,1.0
1.1971999999999334,1736.5586710012562,175797.56322081204,1.0
1.1975999999999334,1736.160660511056,175757.22075066672,1.0
1.1979999999999333,1735.7628354980293,175716.89722438034,1.0
1.1983999999999333,1735.3651959258057,175676.59263772023,1.0
1.1987999999999333,1734.9677417579983,175636.30698645205,1.0
1.1991999999999332,1734.570472958492,175596.04026636665,1.0
1.1995999999999332,1734.173389490656,175555.79247320845,1.0
1.1999999999999331,1733.7764913178653,175515.56360272286,1.0
1.200399999999933,1733.3797784033204,175475.35365064014,1.0
1.200799999999933,1732.9832507090755,175435.16261259036,1.0
1.201199999999933,1732.5869081983014,175394.99048430135,1.0
1.201599999999933,1732.1907508335748,175354.837261449,1.0
1.201999999999933,1731.7947785774059,175314.7029397034,1.0
1.2023999999999329,1731.3989913924281,175274.58751474562,1.0
1.2027999999999328,1731.0033892407378,175234.49098220974,1.0
1.2031999999999328,1730.6079720844402,175194.4133377306,1.0
1.2035999999999327,1730.2127398859739,175154.35457697263,1.0
1.2039999999999327,1729.8176926081164,175114.31469563,1.0
1.2043999999999326,1729.4228302126035,175074.2936893055,1.0
1.2047999999999326,1729.0281526614856,175034.29155362974,1.0
1.2051999999999325,1728.633659916164,174994.30828417654,1.0
1.2055999999999325,1728.2393519376537,174954.34387648595,1.0
1.2059999999999325,1727.8452286872812,174914.39832612552,1.0
1.2063999999999324,1727.4512901258415,174874.4716286157,1.0
1.2067999999999324,1727.0575362139668,174834.56377946315,1.0
1.2071999999999323,1726.663966912431,174794.67477418703,1.0
1.2075999999999323,1726.27058218452,174754.80460852798,1.0
1.2079999999999322,1725.8773819918872,174714.9532780832,1.0
1.2083999999999322,1725.4843662946785,174675.12077831745,1.0
1.2087999999999322,1725.0915350532464,174635.30710471407,1.0
1.209199999999932,1724.6988882249057,174595.51225248954,1.0
1.209599999999932,1724.3064257694655,174555.73621707835,1.0
1.209999999999932,1723.9141476503396,174515.97899422853,1.0
1.210399999999932,1723.5220538300453,174476.24057961217,1.0
1.210799999999932,1723.1301442652564,174436.52096839616,1.0
1.2111999999999319,1722.7384189143547,174396.82015589334,1.0
1.2115999999999318,1722.346877737991,174357.1381376109,1.0
1.2119999999999318,1721.955520699978,174317.4749093284,1.0
1.2123999999999318,1721.5643477576477,174277.83046626754,1.0
1.2127999999999317,1721.1733588663783,174238.20480348455,1.0
1.2131999999999317,1720.782553988235,174198.59791661083,1.0
1.2135999999999316,1720.3919330891256,174159.009801611,1.0
1.2139999999999316,1720.0014961163595,174119.44045283762,1.0
1.2143999999999315,1719.6112430345695,174079.88986613543,1.0
1.2147999999999315,1719.221173802085,174040.35803681525,1.0
1.2151999999999314,1718.8312883809326,174000.8449605156,1.0
1.2155999999999314,1718.4415867237863,173961.35063204422,1.0
1.2159999999999314,1718.0520687961557,173921.87504733802,1.0
1.2163999999999313,1717.6627345506802,173882.4182012066,1.0
1.2167999999999313,1717.273583948461,173842.980089199,1.0
1.2171999999999312,1716.8846169469914,173803.56070655116,1.0
1.2175999999999312,1716.4958335045528,173764.16004856606,1.0
1.2179999999999311,1716.107233579269,173724.77811053352,1.0
1.218399999999931,1715.7188171290106,173685.4148877218,1.0
1.218799999999931,1715.3305841115928,173646.0703753942,1.0
1.219199999999931,1714.9425344847386,173606.74456880605,1.0
1.219599999999931,1714.5546682060333,173567.43746320042,1.0
1.219999999999931,1714.1669852328575,173528.14905380225,1.0
1.2203999999999309,1713.7794855228224,173488.87933585787,1.0
1.2207999999999308,1713.3921690330503,173449.62830456978,1.0
1.2211999999999308,1713.0050357209077,173410.39595516314,1.0
1.2215999999999307,1712.6180855434116,173371.1822828316,1.0
1.2219999999999307,1712.231318457535,173331.98728276548,1.0
1.2223999999999307,1711.8447344202468,173292.81095015496,1.0
1.2227999999999306,1711.4583333881822,173253.6532801604,1.0
1.2231999999999306,1711.0721153181714,173214.51426796053,1.0
1.2235999999999305,1710.6860801664195,173175.39390867762,1.0
1.2239999999999305,1710.3002278897259,173136.29219748816,1.0
1.2243999999999304,1709.9145584447213,173097.20912955387,1.0
1.2247999999999304,1709.5290717875207,173058.14469999014,1.0
1.2251999999999303,1709.1437678738778,173019.09890388013,1.0
1.2255999999999303,1708.758646660376,172980.0717363824,1.0
1.2259999999999303,1708.3737081031886,172941.06319261872,1.0
1.2263999999999302,1707.9889521579066,172902.07326765874,1.0
1.2267999999999302,1707.6043787801052,172863.10195657078,1.0
